run_dir,run_name,model,window,sfreq,shuffle_labels,global_threshold,cv_balanced_accuracy_at_global_threshold,model_name,train_val_path,X_train_val_shape,y_train_val_shape,subjects_train_val_shape,n_all_unique_subjects,n_unique_subjects,n_selected_subjects_config,selected_subjects_config,random_seed,checkpoint_dir,cnn_kernel_len,eegnet_kernel_len,mean_fold_auc,std_fold_auc,mean_fold_bal_acc,std_fold_bal_acc,mean_best_epoch,oof_auc,oof_accuracy,oof_balanced_accuracy,oof_f1,n_oof_samples,threshold_used,n_subjects_requested,ablation_seed,n_selected_subjects,selected_subjects,n_folds,category,model_display,model_order,selected_subjects_key
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj14/seed002,eegnet_0800_250hz_nsubj14_seed002,eegnet,0800,250,False,0.496,0.5871865224708002,eegnet,/workspace/data/DERCo/inputs,"(22014, 32, 201)","(22014,)","(22014,)",18.0,14,14.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'OLW10', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj14/seed002,,125.0,0.6189083422931286,0.016165733206199486,0.5859896561019887,0.010186500918915058,14.4,0.6172576896985829,0.586626692105024,0.5871865224708002,0.5993660297613806,22014,0.496,14.0,2.0,14.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'OLW10', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|LRK01|LYY64|OLW10|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj14/seed003,eegnet_0800_250hz_nsubj14_seed003,eegnet,0800,250,False,0.5,0.5884502796901678,eegnet,/workspace/data/DERCo/inputs,"(21922, 32, 201)","(21922,)","(21922,)",18.0,14,14.0,"['DGR11', 'HMK96', 'LYY64', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj14/seed003,,125.0,0.6193220780027326,0.026105470017972456,0.5868873062655597,0.020931801588884136,13.4,0.6200509559952138,0.5884043426694645,0.5884502796901678,0.5855876544343912,21922,0.5,14.0,3.0,14.0,"['DGR11', 'HMK96', 'LYY64', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|LYY64|MRB47|NXB64|OLW10|QFT39|QPI83|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj14/seed004,eegnet_0800_250hz_nsubj14_seed004,eegnet,0800,250,False,0.47200000000000003,0.5856947892908354,eegnet,/workspace/data/DERCo/inputs,"(21578, 32, 201)","(21578,)","(21578,)",18.0,14,14.0,"['DGR11', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'OLW10', 'QFT39', 'QPI83', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj14/seed004,,125.0,0.620107658011014,0.016144074332926233,0.5845908451368474,0.011378882290511113,15.6,0.6176637983122919,0.5842524793771434,0.5856947892908354,0.6207887728790633,21578,0.47200000000000003,14.0,4.0,14.0,"['DGR11', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'OLW10', 'QFT39', 'QPI83', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|LRK01|LYY64|MNY88|MRB47|OLW10|QFT39|QPI83|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj14/seed005,eegnet_0800_250hz_nsubj14_seed005,eegnet,0800,250,False,0.481,0.5796105644687943,eegnet,/workspace/data/DERCo/inputs,"(21818, 32, 201)","(21818,)","(21818,)",18.0,14,14.0,"['DGR11', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj14/seed005,,125.0,0.6134856286510726,0.028758982615503692,0.5799225638320676,0.024518865023113862,8.2,0.6107760264519774,0.5786506554221286,0.5796105644687943,0.6006689544329091,21818,0.481,14.0,5.0,14.0,"['DGR11', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92']",5.0,subject_ablation,EEGNet,2,DGR11|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj18/seed001,eegnet_0800_250hz_nsubj18_seed001,eegnet,0800,250,False,0.488,0.5858118554193255,eegnet,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj18/seed001,,125.0,0.619656986836927,0.01838114140210689,0.5837164041056618,0.013018353611352536,16.0,0.6165762967591959,0.5853529099593137,0.5858118554193255,0.5952479624257494,28265,0.488,18.0,1.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj18/seed002,eegnet_0800_250hz_nsubj18_seed002,eegnet,0800,250,False,0.488,0.5858118554193255,eegnet,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj18/seed002,,125.0,0.619656986836927,0.01838114140210689,0.5837164041056618,0.013018353611352536,16.0,0.6165762967591959,0.5853529099593137,0.5858118554193255,0.5952479624257494,28265,0.488,18.0,2.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj18/seed003,eegnet_0800_250hz_nsubj18_seed003,eegnet,0800,250,False,0.488,0.5858118554193255,eegnet,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj18/seed003,,125.0,0.619656986836927,0.01838114140210689,0.5837164041056618,0.013018353611352536,16.0,0.6165762967591959,0.5853529099593137,0.5858118554193255,0.5952479624257494,28265,0.488,18.0,3.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj18/seed004,eegnet_0800_250hz_nsubj18_seed004,eegnet,0800,250,False,0.488,0.5858118554193255,eegnet,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj18/seed004,,125.0,0.619656986836927,0.01838114140210689,0.5837164041056618,0.013018353611352536,16.0,0.6165762967591959,0.5853529099593137,0.5858118554193255,0.5952479624257494,28265,0.488,18.0,4.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/eegnet/nsubj18/seed005,eegnet_0800_250hz_nsubj18_seed005,eegnet,0800,250,False,0.488,0.5858118554193255,eegnet,/workspace/data/DERCo/inputs,"(28265, 32, 201)","(28265,)","(28265,)",18.0,18,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/eegnet/nsubj18/seed005,,125.0,0.619656986836927,0.01838114140210689,0.5837164041056618,0.013018353611352536,16.0,0.6165762967591959,0.5853529099593137,0.5858118554193255,0.5952479624257494,28265,0.488,18.0,5.0,18.0,"['DGR11', 'HMK96', 'JPY86', 'LRK01', 'LYY64', 'MNY88', 'MRB47', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08', 'WJX11']",5.0,subject_ablation,EEGNet,2,DGR11|HMK96|JPY86|LRK01|LYY64|MNY88|MRB47|NXB64|OLW10|QFT39|QPI83|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj02/seed005,cnn_v2_0800_250hz_nsubj02_seed005,cnn_v2,0800,250,False,0.555,0.5797783518167449,cnn_v2,/workspace/data/DERCo/inputs,"(3155, 32, 201)","(3155,)","(3155,)",18.0,2,2.0,"['RRO98', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj02/seed005,,,0.6050815895287467,0.011408070224250718,0.5677429235917898,0.015396921646535154,3.0,0.5991523679509382,0.5793977812995246,0.5797783518167449,0.5833594976452119,3155,0.555,2.0,5.0,2.0,"['RRO98', 'TRA37']",2.0,subject_ablation,CNN-v2,1,RRO98|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj02/seed004,cnn_v2_0800_250hz_nsubj02_seed004,cnn_v2,0800,250,False,0.541,0.520081185503986,cnn_v2,/workspace/data/DERCo/inputs,"(3261, 32, 201)","(3261,)","(3261,)",18.0,2,2.0,"['SAB93', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj02/seed004,,,0.5202285504128241,0.0013250122161360674,0.5087375061394501,0.004170317799584319,0.5,0.51895632611141,0.5197792088316467,0.520081185503986,0.5280289330922242,3261,0.541,2.0,4.0,2.0,"['SAB93', 'WHR08']",2.0,subject_ablation,CNN-v2,1,SAB93|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj02/seed003,cnn_v2_0800_250hz_nsubj02_seed003,cnn_v2,0800,250,False,0.502,0.5414478430925799,cnn_v2,/workspace/data/DERCo/inputs,"(2903, 32, 201)","(2903,)","(2903,)",18.0,2,2.0,"['HMK96', 'SIT48']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj02/seed003,,,0.555003437118496,0.009603036159182458,0.5420598035696521,0.0024302882351768776,6.0,0.5515493278651173,0.5418532552531864,0.5414478430925799,0.5659268929503917,2903,0.502,2.0,3.0,2.0,"['HMK96', 'SIT48']",2.0,subject_ablation,CNN-v2,1,HMK96|SIT48
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj02/seed002,cnn_v2_0800_250hz_nsubj02_seed002,cnn_v2,0800,250,False,0.502,0.5604403280631178,cnn_v2,/workspace/data/DERCo/inputs,"(3102, 32, 201)","(3102,)","(3102,)",18.0,2,2.0,"['LYY64', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj02/seed002,,,0.5739896700820368,0.021061267795467506,0.5567189374570819,0.018342649116767903,3.5,0.5719799170486793,0.5615731785944552,0.5604403280631178,0.5224719101123596,3102,0.502,2.0,2.0,2.0,"['LYY64', 'TRA37']",2.0,subject_ablation,CNN-v2,1,LYY64|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj02/seed001,cnn_v2_0800_250hz_nsubj02_seed001,cnn_v2,0800,250,False,0.47500000000000003,0.533555733616821,cnn_v2,/workspace/data/DERCo/inputs,"(3254, 32, 201)","(3254,)","(3254,)",18.0,2,2.0,"['OLW10', 'QFT39']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj02/seed001,,,0.5483118776849178,0.00473124482816803,0.5332179508909609,0.01157460783374916,7.0,0.5363964656224016,0.5331899200983405,0.533555733616821,0.5580448065173116,3254,0.47500000000000003,2.0,1.0,2.0,"['OLW10', 'QFT39']",2.0,subject_ablation,CNN-v2,1,OLW10|QFT39
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj04/seed005,cnn_v2_0800_250hz_nsubj04_seed005,cnn_v2,0800,250,False,0.458,0.555863725862876,cnn_v2,/workspace/data/DERCo/inputs,"(6256, 32, 201)","(6256,)","(6256,)",18.0,4,4.0,"['DGR11', 'QPI83', 'SAB93', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj04/seed005,,,0.5795830032239984,0.020052892455209217,0.5512661211277101,0.012705346659329531,5.75,0.5735599796403059,0.5521099744245525,0.555863725862876,0.6052409129332206,6256,0.458,4.0,5.0,4.0,"['DGR11', 'QPI83', 'SAB93', 'TRA37']",4.0,subject_ablation,CNN-v2,1,DGR11|QPI83|SAB93|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj04/seed004,cnn_v2_0800_250hz_nsubj04_seed004,cnn_v2,0800,250,False,0.498,0.5753399080959695,cnn_v2,/workspace/data/DERCo/inputs,"(6237, 32, 201)","(6237,)","(6237,)",18.0,4,4.0,"['QFT39', 'QPI83', 'TRA37', 'UJM92']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj04/seed004,,,0.5969479166327184,0.02404882135449619,0.5757286417246374,0.014520540532104942,4.0,0.5888233835784553,0.5757575757575758,0.5753399080959695,0.5616302186878728,6237,0.498,4.0,4.0,4.0,"['QFT39', 'QPI83', 'TRA37', 'UJM92']",4.0,subject_ablation,CNN-v2,1,QFT39|QPI83|TRA37|UJM92
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj04/seed003,cnn_v2_0800_250hz_nsubj04_seed003,cnn_v2,0800,250,False,0.544,0.5491500631903058,cnn_v2,/workspace/data/DERCo/inputs,"(6531, 32, 201)","(6531,)","(6531,)",18.0,4,4.0,"['HMK96', 'LRK01', 'LYY64', 'SAB93']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj04/seed003,,,0.568431941335361,0.02732341693815677,0.5413856548162232,0.018876445646087706,2.0,0.5640835323699798,0.5501454601133058,0.5491500631903058,0.4677536231884058,6531,0.544,4.0,3.0,4.0,"['HMK96', 'LRK01', 'LYY64', 'SAB93']",4.0,subject_ablation,CNN-v2,1,HMK96|LRK01|LYY64|SAB93
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj04/seed002,cnn_v2_0800_250hz_nsubj04_seed002,cnn_v2,0800,250,False,0.497,0.5739642684649957,cnn_v2,/workspace/data/DERCo/inputs,"(6669, 32, 201)","(6669,)","(6669,)",18.0,4,4.0,"['HMK96', 'LYY64', 'MNY88', 'SAB93']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj04/seed002,,,0.6009768183049056,0.03413489645728266,0.5720451983871015,0.02829972876691236,5.5,0.595683713676432,0.5736992052781527,0.5739642684649957,0.5899322082792442,6669,0.497,4.0,2.0,4.0,"['HMK96', 'LYY64', 'MNY88', 'SAB93']",4.0,subject_ablation,CNN-v2,1,HMK96|LYY64|MNY88|SAB93
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj04/seed001,cnn_v2_0800_250hz_nsubj04_seed001,cnn_v2,0800,250,False,0.429,0.5562201773381897,cnn_v2,/workspace/data/DERCo/inputs,"(6670, 32, 201)","(6670,)","(6670,)",18.0,4,4.0,"['NXB64', 'OLW10', 'SAB93', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj04/seed001,,,0.5821051559908698,0.01859056492206906,0.5544608243398528,0.015406300649747559,7.5,0.5789443700596819,0.5544227886056972,0.5562201773381897,0.6030982905982906,6670,0.429,4.0,1.0,4.0,"['NXB64', 'OLW10', 'SAB93', 'WJX11']",4.0,subject_ablation,CNN-v2,1,NXB64|OLW10|SAB93|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj06/seed005,cnn_v2_0800_250hz_nsubj06_seed005,cnn_v2,0800,250,False,0.505,0.5565433443534059,cnn_v2,/workspace/data/DERCo/inputs,"(9918, 32, 201)","(9918,)","(9918,)",18.0,6,6.0,"['DGR11', 'NXB64', 'OLW10', 'QFT39', 'RRO98', 'SAB93']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj06/seed005,,,0.577433291007853,0.015420804207416764,0.557278324678901,0.009012940094672274,11.4,0.5720525034329261,0.5568663036902601,0.5565433443534059,0.5435663101048914,9918,0.505,6.0,5.0,6.0,"['DGR11', 'NXB64', 'OLW10', 'QFT39', 'RRO98', 'SAB93']",5.0,subject_ablation,CNN-v2,1,DGR11|NXB64|OLW10|QFT39|RRO98|SAB93
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj06/seed004,cnn_v2_0800_250hz_nsubj06_seed004,cnn_v2,0800,250,False,0.481,0.5759411902186091,cnn_v2,/workspace/data/DERCo/inputs,"(9111, 32, 201)","(9111,)","(9111,)",18.0,6,6.0,"['OLW10', 'QFT39', 'SIT48', 'TRA37', 'UJM92', 'WJX11']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj06/seed004,,,0.6023536665313329,0.0304291801568707,0.5709973143617362,0.02509034863324289,5.0,0.5967325489780331,0.5757875096037757,0.5759411902186091,0.5837372105546581,9111,0.481,6.0,4.0,6.0,"['OLW10', 'QFT39', 'SIT48', 'TRA37', 'UJM92', 'WJX11']",5.0,subject_ablation,CNN-v2,1,OLW10|QFT39|SIT48|TRA37|UJM92|WJX11
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj06/seed003,cnn_v2_0800_250hz_nsubj06_seed003,cnn_v2,0800,250,False,0.47900000000000004,0.5800463093628843,cnn_v2,/workspace/data/DERCo/inputs,"(9284, 32, 201)","(9284,)","(9284,)",18.0,6,6.0,"['HMK96', 'JPY86', 'LRK01', 'QPI83', 'TRA37', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj06/seed003,,,0.6074239736264626,0.015110662924659178,0.5755014919399363,0.008592283521530117,5.8,0.6039331856533817,0.5794915984489444,0.5800463093628843,0.5890526315789474,9284,0.47900000000000004,6.0,3.0,6.0,"['HMK96', 'JPY86', 'LRK01', 'QPI83', 'TRA37', 'WHR08']",5.0,subject_ablation,CNN-v2,1,HMK96|JPY86|LRK01|QPI83|TRA37|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj06/seed002,cnn_v2_0800_250hz_nsubj06_seed002,cnn_v2,0800,250,False,0.486,0.5754638617339751,cnn_v2,/workspace/data/DERCo/inputs,"(9545, 32, 201)","(9545,)","(9545,)",18.0,6,6.0,"['HMK96', 'LRK01', 'LYY64', 'NXB64', 'QPI83', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj06/seed002,,,0.6073770177026706,0.01585495970890466,0.5772883656025171,0.009075108195605858,5.4,0.5999793532766363,0.5740178103719225,0.5754638617339751,0.6005109058754176,9545,0.486,6.0,2.0,6.0,"['HMK96', 'LRK01', 'LYY64', 'NXB64', 'QPI83', 'TRA37']",5.0,subject_ablation,CNN-v2,1,HMK96|LRK01|LYY64|NXB64|QPI83|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj06/seed001,cnn_v2_0800_250hz_nsubj06_seed001,cnn_v2,0800,250,False,0.47700000000000004,0.5627957995060453,cnn_v2,/workspace/data/DERCo/inputs,"(9457, 32, 201)","(9457,)","(9457,)",18.0,6,6.0,"['DGR11', 'JPY86', 'MRB47', 'NXB64', 'RRO98', 'UJM92']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj06/seed001,,,0.5952640500455475,0.01500110047066592,0.5600760173680286,0.0073166745782852136,2.2,0.5878931216719059,0.5614888442423601,0.5627957995060453,0.57825689006407,9457,0.47700000000000004,6.0,1.0,6.0,"['DGR11', 'JPY86', 'MRB47', 'NXB64', 'RRO98', 'UJM92']",5.0,subject_ablation,CNN-v2,1,DGR11|JPY86|MRB47|NXB64|RRO98|UJM92
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj08/seed005,cnn_v2_0800_250hz_nsubj08_seed005,cnn_v2,0800,250,False,0.486,0.5810272642781249,cnn_v2,/workspace/data/DERCo/inputs,"(12826, 32, 201)","(12826,)","(12826,)",18.0,8,8.0,"['DGR11', 'MNY88', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'TRA37']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj08/seed005,,,0.6152013199807577,0.022331573256980507,0.5780629723687016,0.015025419251319214,6.6,0.6118096597196778,0.5806954623421176,0.5810272642781249,0.5831654007130678,12826,0.486,8.0,5.0,8.0,"['DGR11', 'MNY88', 'NXB64', 'OLW10', 'QFT39', 'QPI83', 'RRO98', 'TRA37']",5.0,subject_ablation,CNN-v2,1,DGR11|MNY88|NXB64|OLW10|QFT39|QPI83|RRO98|TRA37
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj08/seed004,cnn_v2_0800_250hz_nsubj08_seed004,cnn_v2,0800,250,False,0.508,0.5775078107248997,cnn_v2,/workspace/data/DERCo/inputs,"(12601, 32, 201)","(12601,)","(12601,)",18.0,8,8.0,"['HMK96', 'NXB64', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj08/seed004,,,0.6057002223442671,0.028472800409004115,0.5737335543900141,0.026308539682867383,5.6,0.6039237601896191,0.5770970557892231,0.5775078107248997,0.5871232664445649,12601,0.508,8.0,4.0,8.0,"['HMK96', 'NXB64', 'RRO98', 'SAB93', 'SIT48', 'TRA37', 'UJM92', 'WHR08']",5.0,subject_ablation,CNN-v2,1,HMK96|NXB64|RRO98|SAB93|SIT48|TRA37|UJM92|WHR08
/content/drive/MyDrive/Colab_Notebooks/DERCo/outputs/runs/subject_ablation/cnn_v2/0800/nsubj08/seed003,cnn_v2_0800_250hz_nsubj08_seed003,cnn_v2,0800,250,False,0.43,0.5730186076056513,cnn_v2,/workspace/data/DERCo/inputs,"(12621, 32, 201)","(12621,)","(12621,)",18.0,8,8.0,"['HMK96', 'JPY86', 'LRK01', 'OLW10', 'QPI83', 'SAB93', 'TRA37', 'WHR08']",42,/workspace/data/DERCo/checkpoints/subject_ablation/cnn_v2/nsubj08/seed003,,,0.6047060485654356,0.021371388779246596,0.5715993518704898,0.012385397264556704,6.8,0.598420879058224,0.5710324063069487,0.5730186076056513,0.617871259175607,12621,0.43,8.0,3.0,8.0,"['HMK96', 'JPY86', 'LRK01', 'OLW10', 'QPI83', 'SAB93', 'TRA37', 'WHR08']",5.0,subject_ablation,CNN-v2,1,HMK96|JPY86|LRK01|OLW10|QPI83|SAB93|TRA37|WHR08
